File,CryptAcquireContext,BCryptImportKey,BCryptImportKeyPair,CryptDeriveKey,CryptDestroyKey,CryptExportKey,CryptGenKey,CryptImportKey,CryptImportPublicKeyInfo,BCryptEncrypt,CryptEncrypt,ReadFile,OpenFile,CreateFile,DeleteFile,MoveFile,WriteFile,FindFirstFile,FindNextFile
7e7559e8576f3a71320f3583f03ff0599894aa581ee9b598cc45533581ba4315,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
836a47a733b079556cf59d4ed2a2ec3f5578fdf7815c8babe0e8c8415e838adc,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
83e5b6857087f64b418a9b6433dad3f7b1fe46be92842774854138db6b32e0bb,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
888a1de4efa6249134b052de93508d6314fd0b0271601c52897b4c3bd590447a,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
8951c8d7a4b734287d75ae32f47ffcfcc0495bdb65249750cb00e56f25b92451,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
9102b88bc99edd7f45ac35e0653c6c410ebdddb049c907812cd72dde8fa0bb67,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
95163e2ee0dea19099aacf97dd00e2027f08a585d6ee858f24983b7f32d73654,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
9a7d8020da53d1116313f338e6210703b63bac82b96dde16f791e69ab1dc573e,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
9d740bdf3b529533656424708316898b572eaa1f9015175320f21c182980cf94,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
a8d8e18f31bc694db6abbe02ddf0986903cadf74de5da3723e197225c75eefa0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
aac80cc8d6c4b54e47c28d33d785a635488a80713c8f7b912489b4d5cd7dc6d5,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
abe058c3be9fedd297c1464cbbaba3764b8aff7f0159e2304a6e3e1f4abb105e,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
af259f9ec745159e3906c6a77bc77f93caade36957ca2bef74fb7dcc17fe383d,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
b045411185cf418f14f7d61ac8c3570cf96b679a755f7954987326114bb00f99,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1
b05b867bc58a72f2f13786d215cfc186cfda30306262c16d1a1f7f7ec317af7d,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
b0696a0edc3390c39de3f2d38f7baa8bea07cd3d110d4ff2ef72980db7049bd7,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1
b0a05fc10b0a4132073fa3f1991fac1d72a6a2128cb45b74eb126300d99402cd,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
b10837c7bba36bdac561f9da3f1c05b04c71f61619e173479eea94e854ed6f4e,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
b1207b4fd153a2b088858a6395cdb056679d26087a9945ad16aeaf60105c5a05,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
b1255f269bdab2d9aeee4b86251299ebe23f7cd27e27fff31b9af6be464917f6,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
b153917e62fcb3a77632d63a28d99abfa2f06447e3a85f525a994e536e4d6383,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
b155493d37ad923378c44609487c499bc9200a72e87c0f8316aa8c138506e719,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
b1857e456aae6f391f269fb92b65f841f03d24abe1571a47a0465b6cfd3458e6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1
b210437ba2412e639961ed4fcfb6e45e3fc3f0f8464d1fb80fa7c1f73e0981db,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
b2546b7a3afa7cfefd5c8f293103c40de3a318dcc6048ee871fa1cc87851f642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b333618c0b6995890a1efb353c1f7be11d7c0cbc94439def59c8225012b971ca,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
b3389b6a051f0a7a39c058ff7804bc53aa29794c0285e912f09b4e85f07d24f7,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
b34597e8e2f03c8fee0285ba048a84aee7cfc44e48e5515d555350865653d155,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
b3531188d292b04d9818a4140941239efbae539a722599cd837fe2f711c7de0c,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1
b3826d931c17d808b188a31fa3b6bd6e2c19d597ab869813e3ece8a5370e836c,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
b385497169925ac15bb0d31bc470b67342a59b690e9a60a559c6619484283ec0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
b40645d50832c351581425edd68443f12a63ff55b5a68a6f42eab3f646de7c8b,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1
b4101b2c3841f9170a8e841328c97bd78df2c359b0ecf64cb1de53a779b3a4db,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
b4145c6fa26f8a7297b87af5442881fe2a104e0fce2d17612f43d9e584deda36,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
b434df13659017af819321209bc1635464ca98f5e359368fe31990d672448de9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b44803eebc58f482a55f1c54756ed038247fec880cfcd613dba53228f9e7e457,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
b453d587217887bc69113cf429edf60d36b89e0521531e154ea0959c5231908b,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
b4574c0320f7add1b25419b65c2a9f34be947b5d6293bdeab2d1cb2fc1c17f59,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
b468ae35e23b5adcf86cae3f559b8469e5e5a45ca20d67d39584164268d550fb,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
b4dca548a75a3dc2138da8f04f2e474e78d0145c132b960038ea7955ff4b5563,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
b51857db850ed82bf309d8ce182c9c05ef45c03e590b896d146a8424328e1897,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
b520a43bc3e8ccf6a18363786f81c59efe8de5a45b8a466a734460f5aaea95ca,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
b5478785be41c092ae5c5dfdb4f865c411a34edfd515a326e238814bc0bb5ef0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
b556c843ea508ce92cab29f446940b8b10c7452a3f96c4734c7d6b53eb3d648d,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
b5591d756594cdac1749d64fee818bac41ca2df3e18cc3ee2c6b076df42de9d2,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0
b569a6a12313a1ee570f4a36cd1d77785135fc5c8e61c76d959cbc6822f8cdfc,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
b59207fa03dd82b1a9f1d06b0c95da1ba7349b95abe916e8f11739e557eb615f,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0
b599a9bdb4e121334fea70df492280736e9dca82a6c469733460dbd8d2edf7a4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
b623d2479e6cb6b0b71bf97678f5ac7520cc100bf99996055463bb69cbd5a26b,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
b6711ee04b0625f81b765a4ebd8c20ef3aac7876974e906b697fe64262b7f74e,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0
b703289b17b6f2566674eacdbc36e3664735827561cb486ed34a10802e502da7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0
b731b85c99445074a3bafc49e0e66985a55daa54e89e4706c087386bc2b5a580,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1
b74106127d497d385769ffa820b89c0378e39fdf5cc9181baae49f11797e0de9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
b753a5540723a86870b50f4073772d7ae40d5b70863eba1203ecbb433bc658c4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
b7794cde065a311660d4ab85d61fdfcfb4594910eba66b0b2e6196939dd2a441,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
b8101fe096238e64c5b12809d00edaea660eda1bea6f24f6f222bf55a747b3a9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b8208c523c9c2ace501f2c6d77444d16b9f0e2f49162562ee8b1cde244a91391,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1
b847c71cf5d8eca1a986f5d6f88996294ecf7e9657984ebe7c582acba99b1139,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
b860fd20cfc2b360001ba816179d938704722041b566a836dfd2b0ecee76c1da,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
b94937049ece8661aeb445e55911dfcc1b765c0d56f8582f3a1e7848e60f1e52,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
b950d5187300e4b1e959662f5220c612fce2e12c3e2ee0d2659fb374432acf88,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
b986acbbf90749d11d71907c7e379e50ec6c11954791b33a1e3430adc797f084,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
b9890bf9b220ffa4bddfb68c3ecb10c115b12e63a74b0fadc6213855dc36824b,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
ba2d3bbcdcd7a224386f102f429236f746ed092b860f1a169c150491919017a6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
ba55e2154b0115c4004c99b90cd97898bcc5c449f084c09884eb5f22f56d58e8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ba6a319722f7c4ed6fa24844cd09f3b017ce5fa7e1c4f24f7528b2af304d9cd0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
ba6eee2dc2f37a14421e946c16f1d943f4ee24c68f562d1e9dbc3d8a94a822aa,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ba80e94da02cd6f973b005b6268a8415447aa8254f5f578994d5940f2dde942f,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ba8b8a0b6299a3472cef6f722928635fc801e1b82873e7bad8467de7d2c5c0f1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
bac4423174706f400b5f64b9a3b2ea6e3c11ac5b8f3544aeb1caa65dc4dd3001,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
bac44555fbdf32a48c1aaac5a940dc58e4a4459d769ac6899f607f8643596333,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
bae2893451b984ca7efbbd2757d9707439b4efc99ffbb93a70e0e8dd308bc1cc,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0
bae87764268edc2e0f2cfc1511df7f6a1c5b4737274b15690c0c897411af82fd,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
baeccbd411e749d9eb2e3379a6439ad5da4df917cddd459104494f9111b38ecc,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
baee9d6e60ccbb3de1d367765d8c32928976b9180e8c6327e4bfa53f3b759369,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bb28b1f9e84528518532dea4a365d2289ce9368e30d69eae24c53ad4a5d9d51f,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
bb312321f2508dd78fd80a5f27f752ce03c973fe2c61f486d8135b1b2468edc5,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bb3a41373e598f1ab59650916e1fcdc47504b821c08e390e4765e7e60c2a4b1a,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1
bb3bd1c434c4342995cb83d5ce3f885ec2feb0b0844b9edeac5f414f7927821a,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1
bb44ea3fc2238673ec1ea7e0976f985cd1b9160f4ae2cc81ba8b9f1445470aa4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
bb49a88b79d09eec9839e4951bcd5a69422d0f147483d1a512a8f310a946b2b1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
bb5d4c3de55fd09df1bc35885fbbec2bb0b0554ca76dfc63fd36d739e092d1d8,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1
bb89f7bd0d2c134bd44ef479a388d8a1f310d3b6973ff79875a3e9e66b25fe2f,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
bb8b1d559b0dbef877e129b4ab9ec0a7df0926b771e74fe78460359990e33cf3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0
bb978a15479afbf71e744195868e4d8e263b17c7c723da35ae4b72257b08da36,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
bba739297e840885d35417262d5464c1143fa485d60d2f7a14fceeb541e2c990,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
bba81e47593fbff95584df43c60f28116c98d5f810836dbb4e0d6e706f62ab16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bbc1f7f9b0805bef3cf169eb58ca0aa3715cc532f95fcd5e6bf520d9583c378f,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1
bbcb4b803ff160fa2e3db10522d2affe5f7db6b8ecaeebb70d5a7ef5d3727bf8,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1
bbff141d4c82a85aeb898e7e7e167e54e6f547d1f0fb35c50e7daf601a7e9c95,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
bc1a1dbdb68066f75e7b6de2a71261b0fda0bc92ad4ddf4b6f33c6411cd9a5e3,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
bc5cf72e3e1eb142b9e7114479d1b10718ea546ce34760204f324180e89ac973,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0
bc607efd668db40dfc792d6024d086effadc719ce06c02b9f79e97c027415e7a,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
bc60a3ff601aa5c429c18ceeacd9b8a5bbdfb7b15513564f140326232851bdda,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
bc6bdd2e6a42a7b2ab1373ee90662832b217bfd1f84213ec87d07c177b9e810c,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
bc80d6e4785efe5cf67fefcbe71b1417e5287dfc802bd7ce161a8a66b3e5193f,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
bc8e8db274d21606d91c8d582efc753dd2ed9be534ed7eefa5d7c849c10ccdf8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
bcb0a0657ed0d444ce1166c3522a76c0dbd4958009311d0b27f3054771d63f3d,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bcb72618d7576b2043099a0a5dbab91c3c9ece8b516648a3bb5dee2b95ceb0dc,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
bccbe0bcd9a839d764ca8163f7315a53ca92dea3ea82a01fbb7c81bc73891501,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
bccce157c5025b0f27a538e0bc75511a21fb744d9ec6abc0fd144b00257644f1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bcdd764b88642fad0da23477b691e077ccc9b8e2b461c8fdb646064430e56829,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bcea923ab79938bec8cb90acf983c7a8a368cc54fd6acbdb4307fcc83f6963dd,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
bcee545df028f59dae43566f441117647ef354f5f646a57e6e46cb99a2c74564,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
bd0a8659e0378de65fd78ef82e1097d2e7f061da16e1e269e32f04dc4cd75612,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bd0bec3948c6631b1dc71c0506ac621595bae2ee7d10ac23ac525a1034b76a97,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
bd277c0b909fe924f8f8c66b7148e404be0fa4f30518e03ecf2004d2ce6de5e4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bd43212de83d886aae54d53a4e8d0c60fa300f8bd06ad8a0eb25741472515ee6,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bd4c30bad17b0e1a6328c521039771525b09d2d96b0faa62f19314c3cb56a09d,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0
bd6ba7e112b30264fca21232d3ba990d33d34a053321de5a35c7c668d67ee6e1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
bd81acd9268c5eb1a2f01c9829c96fa27a36b34fd864ac2e87522ec496bb1eb0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bda37e1301f1ef1cc66a5488d4d6ea3fe882698e9adc39cc80d9e075a7161426,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bdbf5b3ff234c163d02a7b2c30a43c217badb8a6b54b6fcefb72ad78459580ca,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bdc15217acdc23836865b2ceffd7855e58a678f50345efee2000d7c2fdf04955,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
bde58580db82d9f224196b925f6043da724df59ed20901f0006f937238f0ae85,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
bdecb362504014da041043bef8bf863ddfc7c003a067179b0376872dd4c09d10,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0
be4b339bac333f3fff79bac3620e19d5e89e2314baa1fa43c6a05eb1642ee850,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
be4d0b45fe6bbad73d2c37cbe24bae564cb39832c20a4113d281fd451b96031f,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
be5841dbebe19314f2783403f6b6f047376ba797abe028856490c154235b6910,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
be66ffc64b1a7320ded1e06dbd8be45c08d29b7dbd03bd65931a396c804f7eae,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
beafd3538fe0adcaa0b454c93578b9a89b5fe91cc531ed4c4830c4abfadca7e2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
